sequence_id,forward,reverse,score
1d2ae02e83782dc33dbde0dca2490f06de5fe73a2c010208054b65b1d0105640,-265.84501090832055,-268.054098488763,-266.94955469854176
1d2af55f2cf8766467dbe9de6ae953beef72ce237118e94be9eaceb6b4d043ec,-264.9111026674509,-266.2540375441313,-265.5825701057911
1d2d9d7e0f6f659eef81d9ef081c38c5b7ede05b7d2b70f87cca3b2afe3735cf,-338.9899336621165,-321.58021223917603,-330.2850729506463
1d2e030f9c2f1ac11188f1f11d3c59560970f15760121c2971b8a6e5fdf25d70,-115.09198264987208,-105.54812940233388,-110.32005602610298
1d304a85c20399e5590663f15e01d668313202febbc0978a078d564d2046b030,-348.7077774750069,-257.0639387369156,-302.88585810596123
1d328d0008d262912b3621be578d90e01e4664da3adaf69013df3d2d386197c0,-251.72547006607056,-255.15863531827927,-253.4420526921749
1d40e3ec0f50feef3364b00ee22c74bc9a9c556b6711cdad072fa5e75be2579c,-133.64886945392936,-136.57491598185152,-135.11189271789044
1d429e0f7aa6bfa1c1e547f7cebf7ead8284f9808b6a1774f45f64e969b00f95,-76.33910718560219,-81.15770172234625,-78.74840445397422
1d494b178e16bd916c7585641dec0220dd9de70b8186af4f4a3df18ebf13843e,-363.6823988258839,-313.4928244128823,-338.5876116193831
1d4c94d5c6a055bdb9ab7199466dbc62848d45d6d92ae6e081336d20d65cf714,-338.3388748951256,-343.2059543491341,-340.7724146221299
1d4e3b708a3eebe66a723626ef63c7eb852e0ec56ec45c08fc6736b778aec48b,-426.7027079309337,-348.32992908731103,-387.5163185091224
1d4ece57f2bd6c46ab5c1f3ece3f10c93f92f792ff4bb2e1dbbee6aaa946d434,-261.9267967885826,-265.9444230897352,-263.9356099391589
1d4f41e8c77ee9e1a73c7ee5ecd94ebd576a1492d9388ae71977d6a0a611ed61,-360.9495428390801,-359.5283907568082,-360.23896679794416
1d4f5fed729327e220afb231084f0740ca72e64786240dadd3fd282bb450df57,-425.44819968380034,-403.43327661789954,-414.44073815084994
1d5214320a39062381e008fa76b4098afecfe489e129facc7e844252020f9ce2,-237.47241134941572,-320.8165080174804,-279.1444596834481
1d5f0f03d93e17d002041287040cc3f4498b481da92fcac2d3ac2d9116735ad0,-401.3575732074678,-429.70143812242895,-415.5295056649484
1d75245a0a90ffc573853e60b8117ee444c1f2deb7a2f55107ec5d6dc2e4d68d,-312.2925478555262,-264.32035702466965,-288.3064524400979
1d8a19b1a95a92324b7b9cbfa9ffa69983c1c1b0937c3c3ff391e49aa64e42c7,-313.9575426792726,-335.4738698913716,-324.7157062853221
1d923e78d949cabce533c0560ae4244d674da5fb26a397fccd5dad280a952e12,-330.76589701953344,-282.25802402803674,-306.5119605237851
1d92bda5596f679c63ace9b2fe1e55c5c00a1a4e839379dee060942597353d7c,-182.0482922140509,-185.8766464963556,-183.9624693552032
1da6d92c243c49b76191f10d62cb07ec5c95f488f603fb2f4d234466b9dcd880,-312.2819971814752,-332.0308120334521,-322.1564046074636
1da91ce28d665e4297f41c7969c6c57d27104b643bd370c25166a0f4e6be6d06,-393.7956905607134,-355.72089965455234,-374.7582951076329
1daa9cb96a733b8449292ef890c2ab3b8bc8658bbb37485bfbf17fe1f05ed073,-405.9478245824576,-374.7865151502192,-390.3671698663384
1dae10b598a0cd9990b60b559c93113c07187a1fb59c7547b67cae710ffaaa56,-340.99914214387536,-372.331087237224,-356.6651146905497
1db0505a694a848f27334748a20b5f0abe9d2a5bdef6390259dab7598f221444,-405.5502210604027,-421.8268980458379,-413.6885595531203
1db21b1c4660893b5b06f442328e6656002ff173c9ee2fc8f74eaafbf593dc02,-261.5702113509178,-347.9289049487561,-304.74955814983696
1dbb249890b7cb31f541e37f084a8e8059a795cf60a582a258e9606e29915a64,-315.4702522829175,-322.3141631446779,-318.8922077137977
1dbca23729e43a5b16a70caf9c87bac36734ac60301ea070f05c34db99c41975,-400.6897841980681,-350.9595930669457,-375.8246886325069
1dc82ce8bed69ad8ec6b26b4590b5b9a0a17f56e226f5ee5412f6e691132ff9c,-262.234988566488,-274.7212287914008,-268.4781086789444
1dc9048a73b2a62ce95922017a5563f86c92101eff724836c182db480f57ace1,-276.0436464548111,-310.90310780424625,-293.47337712952867
1dc9278d94567051260a2e549c9bc7afe284485cb746f72c71e7275cfe113907,-58.85961748659611,-57.11454307753593,-57.98708028206602
1dcaf412f6c3504224d3ed09fdd19b4c5996786b384178b6bc634b02480f66e1,-371.1696259751916,-391.74036796810105,-381.4549969716463
1dcda7291c476f23d1eda53da5c0d7fdb76e57ba144025acd64fe4a050e270d0,-305.2985443081707,-162.91665870323777,-234.10760150570425
1dce2d57a51e1cb46f9799f7153d4d2e6f392be4f2917250b079436bc86c238f,-323.59518297668546,-304.8665527473204,-314.2308678620029
1dcf65ecb2517af73140b8ed1c200b799b84ce39c96fc727eb6c486e420f86a1,-355.2542599821463,-250.906291037798,-303.0802755099721
1dd0ab5a6f9daaf6414cc9e082cfc40ad8fdbf2ca15548ddfd7d959c46a6264b,-397.8507914766669,-438.4041740223765,-418.1274827495217
1dd33ecf298ea81edd0ef485c1265d0ddf21bc0f108b565e66b99c76057d468f,-392.1115950550884,-390.53900937736034,-391.3253022162244
1dd72da91fb114f7b00db0ab357f4758b6cd6988d7e839f8b8dcd477cd567eee,-352.51723969564773,-331.5450330171734,-342.03113635641057
1dd8b038dc082c71a9bbea414216ffe43392d6ac516623b45b0cf4a84eed002d,-271.6324814511463,-357.0076733266469,-314.3200773888966
1de212591e5bb414bf6b38ff28ad08495199abfab35278e6cff35bca629cf084,-102.36381576117128,-95.68816426582634,-99.0259900134988
1de3605011efca8b0452ab80f2f4fac4ff0db8aee0dad42cdd7c22b2b1f891a5,-346.900304840412,-354.74978837557137,-350.8250466079917
1de3b859c7cb1b7b7001ca6d8f8ed32e61fc51e8d840444c3dffa645f73c258e,-328.752961890772,-365.88906344026327,-347.3210126655176
1de5c8dd0f2ad5cba5af1efac0aee694799ea4fcf1e6c0774043a0c46e7a1ba2,-343.8577208779752,-340.20596697274595,-342.0318439253606
1deb890b11befcf6b0329c0cfa5d00580da938a0e81d0e21fb9edc76d18e1c92,-225.1297976598144,-281.7971294885501,-253.46346357418224
1df7b01467af29274e71622731ac3cf4f27c73472ff53f851a762ada52fad713,-286.2306747105904,-275.8387940507382,-281.0347343806643
1dfe15f629485d55ec89c966194cd61c53edd36d6dc06b33daf639081f255791,-313.08086501806974,-400.64789812546223,-356.864381571766
1e0098df7470861722901d8d7d21b4fce4c7e4df06d8dd187d236e10f498ba8b,-189.02473654598,-185.8457817733288,-187.4352591596544
1e00e637accf79fa72be0f1f49b0cefdc0debb4a963c67d2e928d3e2d604804e,-276.8907555807382,-225.12317787203932,-251.0069667263888
1e18830f6deb804709af3b0d8102c90e7e0aef2dc6143340e4fb10b66ac65b25,-199.1497078835964,-201.15604235604405,-200.15287511982024
1e1ce1c9336b926e20a46ebe5dda80569f4709845ddc150aac5e7114184e7c4b,-256.7827655375004,-261.25491285324097,-259.0188391953707
1e1df8e838d3f03051f43afa356066261b2bf781d46679dd6f1d1b2448639a2e,-346.17303269170225,-265.77287036180496,-305.9729515267536
1e306d4bf01d49d59ccd89800e46e6b39b5f3dd9336a86526c8295e45f2e8fb0,-348.6842883396894,-253.2267764806748,-300.95553241018206
1e31cd5872c6bec489015d4b82b1f7a139480d1785e53f12d0d65733261ec229,-316.95098807662725,-347.9585357666947,-332.454761921661
1e408eadc252a67d2d23a491ffd3fb63412f76818ab7a8dc653cbc8164a1870e,-313.13245316781104,-339.79759123642,-326.4650222021155
1e43d4ede1afed8f28a74cf89c2abfe0219f86f4897acb7bbfdbea8ee1cbaee9,-235.48188284039497,-229.6683994233608,-232.5751411318779
1e448ca04b973dcf64a5f3f7570ed95e2c34f6d1658f2c97c67ae3068ca56b60,-417.1391788106412,-321.27667643129826,-369.2079276209697
1e5976565ae56b305ec7255fc410f6d5ba61b2f1c202749fccb7692aa4325224,-283.54817161685787,-198.12665067909984,-240.83741114797888
1e5b267153ff2455b8820eaec7aeb2cd389f96bf34e21badafc3ebe450a8f235,-212.76494407001883,-184.4887637197972,-198.626853894908
1e5e0e00ede58b94521af99ebd48d7204746eed9c6f2ed522a28649cda89c466,-190.3260214552284,-191.1107139736414,-190.7183677144349
1e6292e53dc91a15242edefe502d2b28ae1772f6449a750277c6b32a14185e3a,-144.4508200660348,-114.3673055395484,-129.4090628027916
1e70cd4cdf9ab1d31702c0a3d2e0426da012ff33697a3102a72ccb5fe9ab67a6,-420.1234751360025,-350.0404481235892,-385.08196162979584
1e780f5902266a3d18b8d8d19036b599b59089227768aa8ab922d86685b62ca6,-335.13663848489523,-322.6966329589486,-328.9166357219219
1e78e9428245d132605eb60c1bf82f6039391035d2bcbc6204e071e2b374337c,-259.38088434934616,-259.54701966047287,-259.4639520049095
1e7aaa32dcc9e767f477aba3960ca30c6a0d8f81adac25cdaecab2677c39b204,-341.1555465273559,-330.290554465726,-335.72305049654096
1e7b40bf924d29960ba417ea75c13ae628340c984be6b143f0b5b8579827b12f,-191.42037204653025,-195.2846322953701,-193.35250217095012
1e7df927d6c31176cfb33273361b060663fc90bcb03912f2bde1ace26ebe2672,-312.3743213014677,-301.62783765234053,-307.0010794769041
1e92139379900e54d3d06e2121e71679991be22e39bd00bfdce4476acc705aa1,-218.97083647549152,-339.5966331032105,-279.283734789351
1e969c46c453404d485a2884519e7d903f1a401e0e9f7852dcf8b5f80def37b1,-346.60116199404,-379.3346551563591,-362.96790857519954
1e97c04fc8070cdb55f2f5a99b1b12ce4a068dc0fbcc8bd700660f382e0aaf68,-353.1808771379292,-337.01720146182925,-345.0990392998792
1e9fd07695ac869e07b530744d6bb561a3bd96cc729b16d6dad69311ca95951a,-275.85914504528046,-275.4876880645752,-275.6734165549278
1ea16c804b7438a33e2c9cc8cc3aa4308f7dc9391ded9f3a4516e25b903883bc,-436.9136754572392,-437.2145114857704,-437.0640934715048
1eaca87d11f37b49b1875b83c8afbd6db826f3230a5e9690d1707f5ac9a311f7,-282.94816506654024,-260.8478457927704,-271.8980054296553
1eb655d8b9c10a0a69e8cb3ed7913ddc103d0fd65d3e8f0b6c897395011afcef,-255.53849916905165,-348.2351123932749,-301.8868057811633
1ec304cef8d86781cf89d04261f5a08a15947ea5740643a79348ef1b241f54d4,-226.8232452645898,-236.9163153618574,-231.8697803132236
1ec5c17197ce72916932170fd1342a9e5bb9bc41e10735d80847066359781dd2,-392.35261272871867,-390.2720657829195,-391.3123392558191
1ec5ec9ae5c6f6b3e8ab5730644062185a26d26987eb87f846eeaf4337c41d87,-296.0126055777073,-289.2895637433976,-292.65108466055244
1ec9cd3e577dcb2dc6c5904ea480357838d5668609ff7998147633d9b542ea27,-350.4076180201955,-375.7124424055218,-363.0600302128587
1ecf21982265bb3114285df50a88525853188578c33664324ab2c967ce6bd493,-183.88676585815847,-195.2029338828288,-189.54484987049364
1ed3fd71871b3ed1e1f8a9e9bf06acbf576b2614eef31a845e8f39f18e196384,-329.46881841123104,-355.06415095273405,-342.26648468198255
1edc6c9be187043f8878128b83140bbedc0baa3c0311ab35b1d079b1706cd709,-241.31281995773315,-249.9492923244834,-245.63105614110827
1ee01528372fa53bc0986a06bb7261523b99fac5929cb898efda7efcd8054d4a,-351.8840021416545,-383.06201368384063,-367.4730079127476
1ee161c0cf9fa334f77f5806252298dfb8c9eb9f9c2107e727c8bb4b3961e51c,-195.5359219685197,-259.04591663368046,-227.29091930110008
1ef7f04b2c5b4150eb7825a0170a46073634d52942e5c4bcf9d12a2ed064a777,-99.20615362003446,-96.48860081471504,-97.84737721737474
1efa4b6f2c5100dc2b7b1a0e752d19efba4cdc606d72ffcd877dcd2646538e5a,-295.41024428606033,-266.5208979398012,-280.9655711129308
1f0c071ab4f5e82c35d787a9c497f73016b6c23c5c726cb7cde1973d029b2375,-400.867385413032,-382.40613095648587,-391.63675818475895
1f0f275b65ab5bee7251ad8908d171cb93df153fc1180b9b882f3b61ed8409fd,-366.2867065705359,-443.58066381700337,-404.9336851937696
1f0f76c714a78bd5b1ebc5e93abc3292fbead74ea5ac85648fc1b5a47d143877,-357.6496266676113,-372.7446566019207,-365.197141634766
1f10368f66042847750f63a414078c8cad83ac94035d7333b5da48232baecb72,-75.0506040956825,-72.12254447722808,-73.58657428645529
1f152a9005e105548209d512e17efe61fd795d3a62f4d1ae155cfa2397c1cdb4,-343.3505009133369,-357.8127332739532,-350.58161709364504
1f181324baa3f1868e8c9dbde38e9cec047384c3f3954a39bf592687bc2bad07,-229.6792915463448,-227.405147112906,-228.54221932962537
1f1916e929ca349de34151d53a818fc9745883364d96a446cd66fa9ffdc86997,-226.5554740577936,-223.52137053012848,-225.03842229396105
1f2977a7258a376e6a392f8748db879928517adea544c5598d0cfb1b5530e35f,-259.30862334370613,-355.5788333732635,-307.4437283584848
1f2fa8e6fd085e2811150833119a9cf615a3a953a0a3f5138580804966030c22,-310.0189989581704,-231.5800941213965,-270.7995465397835
1f30c26af51b5c433c614a695baad6650aef3a0d74aad0b8d1a8989bc0210d69,-101.4861709922552,-101.47977278381586,-101.48297188803554
1f36291d1cf7ea472b0a6dade0f36f43449ca0d8dd88310d511821443042f508,-378.6395084299147,-402.7060830239207,-390.6727957269177
1f3989cf698e4cb882c249298c3c4ffafaa26b04a7936c3fd6e51a35ce8d18a9,-339.39627383928746,-356.6972043588757,-348.0467390990816
1f3b41ad69951bac270b8d956e9b2ea516a2217f02ab165c2ad2bb508cf03392,-247.7108072787524,-249.29015035927296,-248.50047881901264
1f42166da0807cba86c2c14fd07ed689e1092dbfc84638fe841ff2d9d18afbf6,-338.9856616174802,-249.5408107340336,-294.2632361757569
1f5c99dce79faa2cbea62b85f546b8d4bc07219b53026db433f519b481779907,-343.1041720267385,-349.2263006060384,-346.1652363163885
1f649198407978995d0b5569480f3020163f0f7b7b22df5df83022bb359eae72,-391.6236795866862,-390.1599827194586,-390.8918311530724
1f666be190d772b162bc590efbbb10d3a56adfc4ddb9ec9142e1b590a34f0ff0,-235.52543498575687,-310.88524509593844,-273.20534004084766
1f6da7386efb24cdb2703075d5e9deea4096bf1d974b82ef350f042a5768ca7c,-408.67778057884425,-358.2187850018963,-383.4482827903703
1f72e330c2645fada45c0bcf12d6fb87ff28e5700983b38f5a908c5b4cc2c931,-348.0123174376786,-377.817371963989,-362.9148447008338
1f7505fb62cd8d5f34ebcdb27988ae628626744fec708ef54328daf684189403,-218.1993745602668,-194.84709304571152,-206.52323380298915
1f76b38474da0b4d880974fa3996f0ea44c71a013ee1f026c8ad6e71d01c70f1,-396.67253745161,-436.7192674204707,-416.69590243604034
1f77e0e18c1cc6444525b8d898ca731faf93992e8a68ec683207f098c3e6be53,-205.2005825191736,-207.95956794172525,-206.58007523044944
1f79f2c31ac4e889b13ce978c5e7af8296990e3a4bebe20b820732de8252a667,-328.9972865707241,-308.14651530608535,-318.5719009384047
1f7c19d073a46fb8fe72850d2988d5724e024bb30d369fad4cc48d3bb57319d8,-201.50237150490284,-210.19886810332537,-205.8506198041141
1f8793bd295d48a9225ef4da43828093e861082ef689b61570bd2cd511df131d,-277.1995318438858,-310.8923682011664,-294.0459500225261
1f9a2c4f44f7d67cca0c9906994bfbb7e07f15c3056143d20bfa1f28cc1c62b8,-270.8579167723656,-268.4741635322571,-269.6660401523113
1f9c6d69c1bbea28c37e9ea1449d9075baa0c97228d68f6312707d9992c52578,-371.4205169836059,-362.43288748012856,-366.9267022318672
1f9f729db0f1eb1a87674482d89d2e1a7cc73202e05381d66331bf5fcde6306c,-394.02950768731534,-427.30520882899873,-410.667358258157
1fa1c3b26e2cf873f6604c9d0bf5c0feba3903391af0712785b3576a0f70c9e4,-233.57104748487475,-280.22705610096455,-256.89905179291964
1fa6ed116ac9140ef21067b1b4957f1947dc735ad4aaf3ff220bbf2a7c845d87,-309.0008695255965,-322.7920916265575,-315.896480576077
1fae0486ebe80356aa3e248c0864c17bc843ddf4199a3a5c6b9e5a6810a448ee,-188.932322524488,-185.7285866327584,-187.3304545786232
1fae3aea15b102d74345d694f15cb5b2b01b697341055b87a479699351567f85,-306.5475727766752,-319.09638004004955,-312.8219764083624
1fb046c9f333b235a3ce33288d7709e2bca4d78b0430cb1e2bad9d37d6f54f43,-145.72646762616932,-149.4803493451327,-147.60340848565102
1fb230ecea705093ee96012f227f382f9ffd14c798acc80dadefa32109af325d,-338.72518934495747,-234.17340885847807,-286.44929910171777
1fb4fe71f61b696c80df9922c1939e66a1ebab220623ee0122b5fe5bc044413a,-245.036505907774,-250.36441814899445,-247.7004620283842
1fb65ec377defc419f5b6e8265f0e0d3db0f4afe971d8c491616d56816ba54bf,-226.217979349196,-312.8180548965465,-269.51801712287124
1fba486d475cdd06818999d7cfa7e43cd0451e8ee5a54b2643be1f5cc533beb6,-269.768443511799,-254.2851186785847,-262.02678109519184
1fbb75801401fafebb13e1d72bd199174a1ce2bd9c5d09eeeb6954a3ed7f2911,-75.80571833066642,-76.36653417348862,-76.08612625207752
1fbf96fc7e4102c5d34f9eb00dc1a8fb7228001e6f277cdd3130c34ebb1c2c17,-215.4860800979659,-215.2553340159357,-215.3707070569508
1fc515d0a59854703386fc4c8d63be1ab0822678436d65dc82b47dc769e16d97,-261.1672652214765,-293.9985775128007,-277.5829213671386
1fd3ebb0a7bd284d42a31ef8e8154bbee40228731e2c441a1775cb1b7a963c0e,-55.8520471798256,-52.700256476178765,-54.276151828002185
1fd5f5763e1e1a2d7f3a0b31ad4c2e645acfce85cec92498081a4d2bc83ee340,-342.4396658297628,-352.2983448524028,-347.3690053410828
1fdd04e07d473de4b9d1b434f0575ba5d3b635173831c3295fbede5423f2beb6,-394.9689730312675,-367.8026059586555,-381.3857894949615
1fe1772d54269643a2498dffb0c16c0b80237aa7117e4df56459bd6eb7d16ac6,-264.85131815075874,-278.4322393536568,-271.64177875220776
1fe548284a941ed73e96bfd3d9b0e2c8ffc8eacebb9a0bf837c2ad0bc9ecd8a1,-349.11336384457536,-303.68958458676934,-326.40147421567235
1ff492ab21cea199750d8aff35fec9556e45fd28d2c225d1aa1cf237d9a005a0,-375.8677936643362,-364.8305456154048,-370.3491696398705
200c5bde39125e4d397b6bf3fe8799e4a74f4b06bffc89731f8bb79f80da2926,-404.3858957281336,-265.9246897697449,-335.15529274893925
2014b952e6e8fb78dde3ecf0c7cfac9e20fe440123cb42bbe42abc61971855cc,-357.7019989974797,-347.1998115181923,-352.450905257836
201724011507843253849a49f5cda454d1cd6ac81420ffddf55e1fccbb666a64,-312.61729400162585,-302.044186395593,-307.3307401986094
201a87601df2efaa5496ee2fd868a9bf7f27de253b0a5dc998c05fc0d6735f24,-354.130287155509,-383.4275479093194,-368.7789175324142
201d9e57693cec1828689f8f811be5c918f89c23f022e488f357dff882349332,-223.90364045649767,-223.36276717484,-223.6332038156688
2026b743e745709e83bad57f05abf500532af1f8234d64238db15472360ccbaa,-257.68346732109785,-295.7535387892276,-276.7185030551627
2028771e283a4cc064fb4846171b69ef0283af2e4612d0c2f700bb9370068aa5,-382.5602989960462,-390.8273595739156,-386.6938292849809
2029423c25bc657ee136a051addf6f1561c1fdc011428cdd92134985fc46e2d4,-250.04523384571075,-258.2917948961258,-254.16851437091827
202ee7fdec2c838e946e64deaf32445e6ca857d70200cbcf6ff2bc5dd401d20c,-229.68017169833183,-329.6079294010997,-279.64405054971576
202f1076909c095cdb7931cac25d92ce4871d2964c08b1b3e229f537293a0efd,-268.1929633617401,-411.3369274903089,-339.7649454260245
203503020627c5ca5e42e705114536733430c1e4a5715587d2380500315ce12c,-318.78988323174417,-172.8252170830965,-245.8075501574204
20399adc65cf0ba94fedb8e83ed91a3d10971e6a40c5f7fb9540ebed5f33ba94,-282.0159980356693,-283.7700572684407,-282.893027652055
203a0af9708bbb5f55ed56c80b76b2d0b1cf731a97364746a8fc8c2703cd1080,-379.44282727409154,-391.992898256518,-385.7178627653048
203e5da6baf157d4a508709ad9ebe616acae0356815ad1ec5b7387f2660a9f65,-238.93157649040225,-237.92972548305988,-238.43065098673105
203f88798b6eb2c28bdf6b0788fc12afe9712af161f52310f725564650548bbc,-389.3188309459947,-374.4650869704783,-381.8919589582365
204150ba0654b86f54ec93cbf0709df9e9875f13ce73f07f57d69bfe4814cbbf,-362.8392772609368,-371.84026860352606,-367.3397729322314
2041ead8127bd151c904691243183823adbb4ece8a5e6e6a380358416b2b277d,-125.51252584904432,-126.77150830440225,-126.14201707672328
2043247b5c0ef9e8e3908f3d820cb6eb413ac00fc35041a99952f454c8018348,-295.3567945603281,-279.58243566937745,-287.4696151148528
2045b0c3ac437dd33a110d22f628ef349d1b08cbd17401e1ace1fcd824eee5fd,-383.14797206316143,-275.1693854033947,-329.15867873327807
20468f39d53fc4a4f8549ea66644637970c8e7426e00d4d745304a7894cdc63b,-124.210427259095,-113.57845551799984,-118.89444138854742
2047e60f5cc4e0a07ee45b91bb224eb3379dca76ab21869cd115445d77024984,-331.9208229770884,-305.6211566980928,-318.7709898375906
20492c1d1e11b16891f9c29cb92362910caca107050ba99156db4bd6e962f97e,-422.6170352112968,-384.4789280919358,-403.5479816516163
204acca6050ae1ee007623afe91c6994b7ccd7861d4b99dee181a5194fb69f18,-245.5924597382545,-332.9592087273486,-289.2758342328016
2050b29bee0fa5c98d3d80b76a12309227cb302e958d204b912c1533e31b9179,-251.5310511291027,-312.7101326286793,-282.120591878891
2058517fd79b2bc25605c27435482e6a4cbff677d5ad7517bb6a055d3120d3e3,-312.8716611005366,-335.39757558330894,-324.1346183419228
205fe1910106f5ae90330bf77811eaf42893d1508b4cc3645a9797fede66f9be,-213.66970190405848,-217.64292591810224,-215.6563139110804
2062754187894ed0ed47f0caa886d1e3608173f54bd73268e375afd071dc6d86,-198.2753846021369,-198.5067023616284,-198.39104348188263
20669da18f5225271ada2ff36518b8302ba2ce12e97ba24051d1dead38f0cf23,-187.4005566611886,-192.59192891046405,-189.99624278582635
2069300f9120baeb4b5869c0cab112e7368e1ff3ff156e64dd755ab19a7d3971,-109.1142859607935,-109.24234818294644,-109.17831707186996
20693e7a4022c50830fa0685f00ec58c8748cfa324272bef76c54b8993c9d0b2,-357.5600274479948,-283.34091083705425,-320.4504691425245
206952771e65a6c2bbd302f7375541697b5cecec0e1acc104d6eabd9838fb4df,-116.84937881678344,-131.50608650129288,-124.17773265903816
20753ab2a1732aab31905915ace436a87623e9026372ceea48210fe0830824b3,-239.9816989004612,-239.76560100913048,-239.87364995479584
20777c6c38260e0b4d687759056d7ccdbb8888507f457a4800a55e8f1d9bbbde,-330.6477973619476,-347.89808380883187,-339.27294058538973
207940823bf2304d0c86dea4b134ce64ac6ff817f884709eb2c78b9776c9a754,-410.7304266318679,-411.47338995710015,-411.101908294484
20857848fda53cf8d063d831ee37b61dec2b4ed0b54f57cf877fc829a20f6b4e,-376.0800749100745,-408.9126507677138,-392.4963628388941
208d85e0897a2b1e2d3e8c776899ead64902c8d413e319482e743559e40cacf4,-176.96972483210266,-183.4714394174516,-180.2205821247772
20986d5f01fb1650b9402c095056f38c3e665f4d5b5ebddc84fa1e90d8b05b8a,-342.47238374501467,-244.4522250890732,-293.4623044170439
209a5dd1594f7d3a0bcfe4ef90254c05fd465526bf49bef14514fa11b250dd17,-318.44256553053856,-280.4145990014076,-299.4285822659731
20a045503f17c36ccab1483b16760022a38cd18d6ff3a00be48e57955b63a35a,-251.1714282333851,-251.2530581057072,-251.21224316954613
20a46cb14ee03c9d97540a4dc8ba502d2790abc0688cd7afb6b352deec9fcf49,-301.8058775290847,-270.1222071829252,-285.96404235600494
20a4b2c72d5b0026fb888ebbe45f07593e44c26744ff95c8304a69212bd2ed6f,-381.5653225742281,-375.4584245774895,-378.5118735758588
20a639d9b196aa008291e250eb08171a039ef58f4e108ea09a0e2e26d69b9baa,-352.2084126044065,-356.9363485602662,-354.57238058233634
20b6e01810256ff493c93413ea37c35a27bac9a14e33c1407792b193d1a63ce4,-293.4194864882156,-338.5249680574052,-315.9722272728104
20b8f41308ff638ece1044302b2e64d269939b7de1a884e0114083b8fa66ad9a,-310.90094775147736,-306.8313191588968,-308.8661334551871
20be93ebff862ed0640f6e40b6c9eab7ef820bf0b756433d53acd013921b3400,-334.6607122030109,-223.07544940710068,-278.8680808050558
20c623884176811a62048ad8b8ed41075c6a5fb518ff348797e08657c6c94f51,-220.3579142689705,-232.2226497530937,-226.2902820110321
20cc4b32f97c4d678960ac0bed2ba645bf0d9e03dab2ebe2bf05dbe871eacbf5,-343.64796028472483,-260.64612063765526,-302.14704046119004
20d6fca3546a78c6a7b42a6e88f0bb3655c12b0c7603309676cbf1a283d4453e,-98.8618179243058,-94.65869329031555,-96.76025560731068
20deedb2833e5f7aebb3cff47b10c6e1ab3640aeb0044c6eda350af4d147d0bb,-202.7845554128289,-204.49317705631256,-203.6388662345708
20def1a04c432eac092356ce79de8313cf2e05f46a370ec0736152cd8b41d2e3,-346.63736879709177,-394.44781820545904,-370.5425935012754
20e5a97bf2c9de61935f9887101a2576371d5764a509daf44d67bdaba9b62002,-243.34733745455745,-342.7364289863035,-293.04188322043046
20e6e0bf38ac40d91c1c3331987446fe864ddc8e6d79168a890dda50b742d42e,-345.4853713256307,-371.3448173934594,-358.41509435954504
20e74cdcfe4e8f25641729d40f6890933cfe7aacbc09e557e9cfac61148ea182,-371.3679487556219,-378.0076719000936,-374.6878103278577
20ee15d7a1ea02161d95abb422edca181d8851d8a43d2127b8a42a79776ad846,-485.77446872368455,-255.1267653107643,-370.4506170172244
20f9dfc1bbc86b01cc44155fe6e19f426986d9c9e4cda8f3300cc7856808449c,-320.7413278259337,-263.6038611829281,-292.1725945044309
2105bf6a932c7af0311041a33e847ed8d88f6351345d95a3a3c97e44f7327b84,-359.1250940253958,-234.4371056444943,-296.78109983494505
21083cb78c2ef4f8fb389187e9b264822e5cd5ebe8fb0452558c2e816f8c1994,-375.20024786889553,-384.5597225227393,-379.8799851958174
2113c40d96bcbefe470c8654b34ba3a25b31b027c82807240c9e1b0a491fb9c1,-405.32568072294816,-436.7603787330445,-421.0430297279963
211811a062ea72200153ef7267764093e478fa35f25a4ca17135e1d7254432dc,-249.5256503522396,-263.01853177696466,-256.27209106460214
21225b0101e1c1484090532b2b0ddf68303ca40c3945395634969cabd9336a33,-345.34165327018127,-249.97228600084784,-297.65696963551454
21254e1877499b0a716c690ddd09d935679671c1d84ab8b47c64edb1f614701f,-389.8894327962771,-358.76662584394217,-374.3280293201096
212b0381371ad930da91833a7352a79c1ede2286c27b468773e9fc5bf2f9f7bd,-172.5272784475237,-172.5383661016822,-172.53282227460295
2131fe2cbcb6e9db873a36b22bf0547ef0cddaa360bb75976f024a326e75d86b,-244.40628384053707,-321.17803415097296,-282.792158995755
2148283f334eef79a0bf52d30d5bae0eb229299138356ab39f2a4e6251b380ac,-302.2000332996249,-318.8599131749943,-310.5299732373096
215205c7d98da2e15c2d24aed5d484937e148cc9c5f6b156db64156aea667385,-338.8853071043268,-380.10223381593823,-359.4937704601325
215cc1579a4adf903ce3a01bf8e036ed7b555b8c59a9f6c98787046ff2e20cad,-332.79578721057624,-298.59985656291246,-315.69782188674435
215fadeb6aad48aaa2822c17d87c3b8804676d0a46105943759ed847712ee633,-249.47143185138705,-263.30273056030273,-256.3870812058449
2164863b1651c9d06903034d932cc9e5329d9700c38d5fc71377cd29b81302bc,-263.1955981850624,-280.0860925987363,-271.64084539189935
21655636ec823ec64fe5a8120475807bf09ca3d59ead183e623928beafae4deb,-266.71944361925125,-257.1491120457649,-261.9342778325081
2166e222e9598e1de8b18834a1998b4074cde307c05b166796b77496e99eac99,-238.71355047822,-239.69439074397087,-239.20397061109543
